#    L    TT             EE             BB             TE             PP             TP             EP          
  1173   0.111891E+04   0.117741E+02   0.000000E+00  -0.818623E+01   0.318126E-08  -0.295973E-07  -0.198363E-07
  1174   0.111552E+04   0.118589E+02   0.000000E+00  -0.737828E+01   0.317521E-08  -0.228383E-07  -0.242410E-07
  1175   0.111205E+04   0.119481E+02   0.000000E+00  -0.658223E+01   0.316918E-08  -0.159827E-07  -0.286254E-07
  1176   0.110844E+04   0.120416E+02   0.000000E+00  -0.579881E+01   0.316316E-08  -0.902635E-08  -0.329891E-07
  1177   0.110489E+04   0.121403E+02   0.000000E+00  -0.502758E+01   0.315715E-08  -0.196477E-08  -0.373319E-07
  1178   0.110120E+04   0.122419E+02   0.000000E+00  -0.426922E+01   0.315116E-08   0.520638E-08  -0.416533E-07
  1179   0.109758E+04   0.123495E+02   0.000000E+00  -0.352395E+01   0.314518E-08   0.124915E-07  -0.459530E-07
  1180   0.109381E+04   0.124606E+02   0.000000E+00  -0.279208E+01   0.313921E-08   0.198949E-07  -0.502306E-07
  1181   0.109004E+04   0.125747E+02   0.000000E+00  -0.207390E+01   0.313326E-08   0.274210E-07  -0.544858E-07
  1182   0.108612E+04   0.126933E+02   0.000000E+00  -0.136971E+01   0.312732E-08   0.350742E-07  -0.587183E-07
  1183   0.108219E+04   0.128155E+02   0.000000E+00  -0.679671E+00   0.312140E-08   0.428588E-07  -0.629276E-07
  1184   0.107819E+04   0.129407E+02   0.000000E+00  -0.417341E-02   0.311549E-08   0.507793E-07  -0.671134E-07
  1185   0.107419E+04   0.130710E+02   0.000000E+00   0.656696E+00   0.310959E-08   0.588399E-07  -0.712754E-07
  1186   0.107011E+04   0.132043E+02   0.000000E+00   0.130250E+01   0.310371E-08   0.670451E-07  -0.754132E-07
  1187   0.106603E+04   0.133413E+02   0.000000E+00   0.193310E+01   0.309784E-08   0.753993E-07  -0.795264E-07
  1188   0.106187E+04   0.134813E+02   0.000000E+00   0.254812E+01   0.309199E-08   0.839067E-07  -0.836146E-07
  1189   0.105763E+04   0.136250E+02   0.000000E+00   0.314764E+01   0.308615E-08   0.925718E-07  -0.876776E-07
  1190   0.105339E+04   0.137717E+02   0.000000E+00   0.373121E+01   0.308032E-08   0.101399E-06  -0.917150E-07
  1191   0.104908E+04   0.139222E+02   0.000000E+00   0.429890E+01   0.307450E-08   0.110393E-06  -0.957264E-07
  1192   0.104476E+04   0.140756E+02   0.000000E+00   0.485026E+01   0.306870E-08   0.119557E-06  -0.997114E-07
  1193   0.104036E+04   0.142320E+02   0.000000E+00   0.538528E+01   0.306292E-08   0.128897E-06  -0.103670E-06
  1194   0.103596E+04   0.143915E+02   0.000000E+00   0.590389E+01   0.305714E-08   0.138416E-06  -0.107601E-06
  1195   0.103156E+04   0.145539E+02   0.000000E+00   0.640578E+01   0.305138E-08   0.148119E-06  -0.111505E-06
  1196   0.102701E+04   0.147202E+02   0.000000E+00   0.689052E+01   0.304564E-08   0.158010E-06  -0.115381E-06
  1197   0.102252E+04   0.148879E+02   0.000000E+00   0.735839E+01   0.303990E-08   0.168094E-06  -0.119229E-06
  1198   0.101796E+04   0.150587E+02   0.000000E+00   0.780797E+01   0.303418E-08   0.178375E-06  -0.123048E-06
  1199   0.101339E+04   0.152318E+02   0.000000E+00   0.824150E+01   0.302847E-08   0.188858E-06  -0.126839E-06
  1200   0.100875E+04   0.154079E+02   0.000000E+00   0.865740E+01   0.302278E-08   0.199546E-06  -0.130600E-06
  1201   0.100418E+04   0.155856E+02   0.000000E+00   0.905494E+01   0.301710E-08   0.210442E-06  -0.134332E-06
  1202   0.999451E+03   0.157671E+02   0.000000E+00   0.943557E+01   0.301143E-08   0.221543E-06  -0.138034E-06
  1203   0.994795E+03   0.159502E+02   0.000000E+00   0.979779E+01   0.300578E-08   0.232841E-06  -0.141706E-06
  1204   0.990061E+03   0.161356E+02   0.000000E+00   0.101423E+02   0.300014E-08   0.244331E-06  -0.145348E-06
  1205   0.985323E+03   0.163218E+02   0.000000E+00   0.104684E+02   0.299451E-08   0.256006E-06  -0.148959E-06
  1206   0.980581E+03   0.165111E+02   0.000000E+00   0.107767E+02   0.298889E-08   0.267859E-06  -0.152540E-06
  1207   0.975909E+03   0.167020E+02   0.000000E+00   0.110658E+02   0.298329E-08   0.279886E-06  -0.156090E-06
  1208   0.971159E+03   0.168952E+02   0.000000E+00   0.113379E+02   0.297770E-08   0.292079E-06  -0.159609E-06
  1209   0.966331E+03   0.170893E+02   0.000000E+00   0.115915E+02   0.297212E-08   0.304432E-06  -0.163096E-06
  1210   0.961573E+03   0.172849E+02   0.000000E+00   0.118257E+02   0.296656E-08   0.316939E-06  -0.166553E-06
  1211   0.956736E+03   0.174829E+02   0.000000E+00   0.120413E+02   0.296101E-08   0.329594E-06  -0.169977E-06
  1212   0.951970E+03   0.176818E+02   0.000000E+00   0.122391E+02   0.295547E-08   0.342391E-06  -0.173370E-06
  1213   0.947126E+03   0.178816E+02   0.000000E+00   0.124190E+02   0.294994E-08   0.355323E-06  -0.176730E-06
  1214   0.942351E+03   0.180837E+02   0.000000E+00   0.125795E+02   0.294443E-08   0.368383E-06  -0.180058E-06
  1215   0.937573E+03   0.182859E+02   0.000000E+00   0.127214E+02   0.293893E-08   0.381567E-06  -0.183353E-06
  1216   0.932790E+03   0.184898E+02   0.000000E+00   0.128445E+02   0.293344E-08   0.394867E-06  -0.186616E-06
  1217   0.927855E+03   0.186945E+02   0.000000E+00   0.129497E+02   0.292797E-08   0.408277E-06  -0.189846E-06
  1218   0.923064E+03   0.189009E+02   0.000000E+00   0.130354E+02   0.292250E-08   0.421792E-06  -0.193042E-06
  1219   0.918194E+03   0.191066E+02   0.000000E+00   0.131038E+02   0.291705E-08   0.435404E-06  -0.196205E-06
  1220   0.913395E+03   0.193133E+02   0.000000E+00   0.131527E+02   0.291162E-08   0.449108E-06  -0.199335E-06
  1221   0.908592E+03   0.195201E+02   0.000000E+00   0.131836E+02   0.290619E-08   0.462897E-06  -0.202430E-06
  1222   0.903784E+03   0.197286E+02   0.000000E+00   0.131949E+02   0.290078E-08   0.476765E-06  -0.205492E-06
  1223   0.898973E+03   0.199372E+02   0.000000E+00   0.131895E+02   0.289538E-08   0.490707E-06  -0.208519E-06
  1224   0.894157E+03   0.201446E+02   0.000000E+00   0.131639E+02   0.288999E-08   0.504714E-06  -0.211512E-06
  1225   0.889411E+03   0.203535E+02   0.000000E+00   0.131201E+02   0.288461E-08   0.518783E-06  -0.214470E-06
  1226   0.884661E+03   0.205619E+02   0.000000E+00   0.130588E+02   0.287925E-08   0.532905E-06  -0.217394E-06
  1227   0.879981E+03   0.207705E+02   0.000000E+00   0.129786E+02   0.287389E-08   0.547075E-06  -0.220282E-06
  1228   0.875222E+03   0.209793E+02   0.000000E+00   0.128810E+02   0.286855E-08   0.561287E-06  -0.223134E-06
  1229   0.870533E+03   0.211875E+02   0.000000E+00   0.127644E+02   0.286323E-08   0.575534E-06  -0.225952E-06
  1230   0.865692E+03   0.213952E+02   0.000000E+00   0.126311E+02   0.285791E-08   0.589811E-06  -0.228733E-06
  1231   0.860995E+03   0.216030E+02   0.000000E+00   0.124794E+02   0.285261E-08   0.604110E-06  -0.231479E-06
  1232   0.856294E+03   0.218096E+02   0.000000E+00   0.123110E+02   0.284732E-08   0.618427E-06  -0.234188E-06
  1233   0.851736E+03   0.220171E+02   0.000000E+00   0.121235E+02   0.284204E-08   0.632753E-06  -0.236861E-06
  1234   0.847101E+03   0.222226E+02   0.000000E+00   0.119199E+02   0.283677E-08   0.647084E-06  -0.239497E-06
  1235   0.842758E+03   0.224283E+02   0.000000E+00   0.116986E+02   0.283151E-08   0.661413E-06  -0.242096E-06
  1236   0.838262E+03   0.226319E+02   0.000000E+00   0.114605E+02   0.282627E-08   0.675733E-06  -0.244659E-06
  1237   0.833762E+03   0.228351E+02   0.000000E+00   0.112047E+02   0.282104E-08   0.690039E-06  -0.247184E-06
  1238   0.829331E+03   0.230377E+02   0.000000E+00   0.109320E+02   0.281582E-08   0.704325E-06  -0.249672E-06
  1239   0.824897E+03   0.232384E+02   0.000000E+00   0.106423E+02   0.281061E-08   0.718583E-06  -0.252122E-06
  1240   0.820458E+03   0.234385E+02   0.000000E+00   0.103372E+02   0.280541E-08   0.732808E-06  -0.254534E-06
  1241   0.816163E+03   0.236366E+02   0.000000E+00   0.100150E+02   0.280023E-08   0.746994E-06  -0.256908E-06
  1242   0.811789E+03   0.238349E+02   0.000000E+00   0.967801E+01   0.279505E-08   0.761134E-06  -0.259243E-06
  1243   0.807486E+03   0.240298E+02   0.000000E+00   0.932303E+01   0.278989E-08   0.775222E-06  -0.261540E-06
  1244   0.803252E+03   0.242250E+02   0.000000E+00   0.895381E+01   0.278474E-08   0.789252E-06  -0.263799E-06
  1245   0.799088E+03   0.244181E+02   0.000000E+00   0.856868E+01   0.277960E-08   0.803217E-06  -0.266018E-06
  1246   0.794920E+03   0.246085E+02   0.000000E+00   0.816935E+01   0.277447E-08   0.817112E-06  -0.268198E-06
  1247   0.790747E+03   0.247977E+02   0.000000E+00   0.775422E+01   0.276936E-08   0.830930E-06  -0.270339E-06
  1248   0.786644E+03   0.249849E+02   0.000000E+00   0.732394E+01   0.276425E-08   0.844665E-06  -0.272440E-06
  1249   0.782610E+03   0.251717E+02   0.000000E+00   0.687938E+01   0.275916E-08   0.858310E-06  -0.274501E-06
  1250   0.778647E+03   0.253550E+02   0.000000E+00   0.642038E+01   0.275408E-08   0.871860E-06  -0.276523E-06
  1251   0.774679E+03   0.255356E+02   0.000000E+00   0.594705E+01   0.274901E-08   0.885309E-06  -0.278504E-06
  1252   0.770855E+03   0.257157E+02   0.000000E+00   0.545961E+01   0.274395E-08   0.898658E-06  -0.280445E-06
  1253   0.766953E+03   0.258924E+02   0.000000E+00   0.495871E+01   0.273890E-08   0.911907E-06  -0.282345E-06
  1254   0.763120E+03   0.260663E+02   0.000000E+00   0.444439E+01   0.273386E-08   0.925058E-06  -0.284206E-06
  1255   0.759358E+03   0.262391E+02   0.000000E+00   0.391680E+01   0.272883E-08   0.938113E-06  -0.286027E-06
  1256   0.755740E+03   0.264084E+02   0.000000E+00   0.337654E+01   0.272382E-08   0.951072E-06  -0.287807E-06
  1257   0.752118E+03   0.265757E+02   0.000000E+00   0.282362E+01   0.271882E-08   0.963937E-06  -0.289548E-06
  1258   0.748492E+03   0.267396E+02   0.000000E+00   0.225845E+01   0.271382E-08   0.976709E-06  -0.291249E-06
  1259   0.744936E+03   0.269015E+02   0.000000E+00   0.168127E+01   0.270884E-08   0.989390E-06  -0.292910E-06
  1260   0.741450E+03   0.270599E+02   0.000000E+00   0.109246E+01   0.270387E-08   0.100198E-05  -0.294531E-06
  1261   0.738036E+03   0.272164E+02   0.000000E+00   0.492189E+00   0.269891E-08   0.101448E-05  -0.296113E-06
  1262   0.734691E+03   0.273702E+02   0.000000E+00  -0.119026E+00   0.269396E-08   0.102690E-05  -0.297655E-06
  1263   0.731417E+03   0.275205E+02   0.000000E+00  -0.741208E+00   0.268903E-08   0.103922E-05  -0.299157E-06
  1264   0.728140E+03   0.276680E+02   0.000000E+00  -0.137408E+01   0.268410E-08   0.105146E-05  -0.300620E-06
  1265   0.725008E+03   0.278122E+02   0.000000E+00  -0.201713E+01   0.267918E-08   0.106362E-05  -0.302043E-06
  1266   0.721872E+03   0.279535E+02   0.000000E+00  -0.266994E+01   0.267428E-08   0.107570E-05  -0.303427E-06
  1267   0.718807E+03   0.280907E+02   0.000000E+00  -0.333252E+01   0.266938E-08   0.108769E-05  -0.304772E-06
  1268   0.715821E+03   0.282266E+02   0.000000E+00  -0.400452E+01   0.266450E-08   0.109961E-05  -0.306077E-06
  1269   0.712913E+03   0.283569E+02   0.000000E+00  -0.468515E+01   0.265963E-08   0.111144E-05  -0.307343E-06
  1270   0.710046E+03   0.284844E+02   0.000000E+00  -0.537530E+01   0.265477E-08   0.112320E-05  -0.308569E-06
  1271   0.707258E+03   0.286092E+02   0.000000E+00  -0.607336E+01   0.264991E-08   0.113488E-05  -0.309757E-06
  1272   0.704519E+03   0.287304E+02   0.000000E+00  -0.677936E+01   0.264507E-08   0.114649E-05  -0.310905E-06
  1273   0.701829E+03   0.288475E+02   0.000000E+00  -0.749330E+01   0.264024E-08   0.115802E-05  -0.312015E-06
  1274   0.699218E+03   0.289604E+02   0.000000E+00  -0.821447E+01   0.263542E-08   0.116948E-05  -0.313085E-06
  1275   0.696671E+03   0.290705E+02   0.000000E+00  -0.894213E+01   0.263061E-08   0.118088E-05  -0.314116E-06
  1276   0.694180E+03   0.291771E+02   0.000000E+00  -0.967705E+01   0.262581E-08   0.119220E-05  -0.315109E-06
  1277   0.691761E+03   0.292803E+02   0.000000E+00  -0.104178E+02   0.262103E-08   0.120345E-05  -0.316062E-06
  1278   0.689406E+03   0.293792E+02   0.000000E+00  -0.111650E+02   0.261625E-08   0.121463E-05  -0.316977E-06
  1279   0.687123E+03   0.294739E+02   0.000000E+00  -0.119174E+02   0.261148E-08   0.122575E-05  -0.317853E-06
  1280   0.684912E+03   0.295658E+02   0.000000E+00  -0.126763E+02   0.260672E-08   0.123681E-05  -0.318691E-06
  1281   0.682765E+03   0.296535E+02   0.000000E+00  -0.134389E+02   0.260198E-08   0.124780E-05  -0.319490E-06
  1282   0.680691E+03   0.297370E+02   0.000000E+00  -0.142066E+02   0.259724E-08   0.125873E-05  -0.320250E-06
  1283   0.678680E+03   0.298170E+02   0.000000E+00  -0.149787E+02   0.259251E-08   0.126960E-05  -0.320972E-06
  1284   0.676742E+03   0.298927E+02   0.000000E+00  -0.157552E+02   0.258780E-08   0.128041E-05  -0.321655E-06
  1285   0.674861E+03   0.299650E+02   0.000000E+00  -0.165347E+02   0.258309E-08   0.129116E-05  -0.322300E-06
  1286   0.673053E+03   0.300322E+02   0.000000E+00  -0.173179E+02   0.257840E-08   0.130185E-05  -0.322907E-06
  1287   0.671316E+03   0.300960E+02   0.000000E+00  -0.181034E+02   0.257371E-08   0.131249E-05  -0.323475E-06
  1288   0.669652E+03   0.301555E+02   0.000000E+00  -0.188926E+02   0.256904E-08   0.132307E-05  -0.324005E-06
  1289   0.668053E+03   0.302116E+02   0.000000E+00  -0.196826E+02   0.256437E-08   0.133360E-05  -0.324497E-06
  1290   0.666519E+03   0.302626E+02   0.000000E+00  -0.204757E+02   0.255972E-08   0.134408E-05  -0.324951E-06
  1291   0.665058E+03   0.303101E+02   0.000000E+00  -0.212703E+02   0.255507E-08   0.135451E-05  -0.325366E-06
  1292   0.663662E+03   0.303519E+02   0.000000E+00  -0.220665E+02   0.255043E-08   0.136489E-05  -0.325744E-06
  1293   0.662331E+03   0.303917E+02   0.000000E+00  -0.228644E+02   0.254581E-08   0.137523E-05  -0.326084E-06
  1294   0.661080E+03   0.304264E+02   0.000000E+00  -0.236602E+02   0.254119E-08   0.138551E-05  -0.326386E-06
  1295   0.659887E+03   0.304569E+02   0.000000E+00  -0.244583E+02   0.253659E-08   0.139575E-05  -0.326650E-06
  1296   0.658760E+03   0.304839E+02   0.000000E+00  -0.252544E+02   0.253199E-08   0.140595E-05  -0.326876E-06
  1297   0.657706E+03   0.305067E+02   0.000000E+00  -0.260515E+02   0.252741E-08   0.141610E-05  -0.327064E-06
  1298   0.656717E+03   0.305252E+02   0.000000E+00  -0.268473E+02   0.252283E-08   0.142621E-05  -0.327215E-06
  1299   0.655787E+03   0.305394E+02   0.000000E+00  -0.276426E+02   0.251826E-08   0.143628E-05  -0.327328E-06
  1300   0.654937E+03   0.305486E+02   0.000000E+00  -0.284359E+02   0.251371E-08   0.144632E-05  -0.327403E-06
  1301   0.654153E+03   0.305550E+02   0.000000E+00  -0.292272E+02   0.250916E-08   0.145631E-05  -0.327441E-06
  1302   0.653428E+03   0.305565E+02   0.000000E+00  -0.300158E+02   0.250462E-08   0.146627E-05  -0.327442E-06
  1303   0.652769E+03   0.305536E+02   0.000000E+00  -0.308033E+02   0.250010E-08   0.147618E-05  -0.327405E-06
  1304   0.652175E+03   0.305472E+02   0.000000E+00  -0.315872E+02   0.249558E-08   0.148605E-05  -0.327332E-06
  1305   0.651648E+03   0.305358E+02   0.000000E+00  -0.323692E+02   0.249107E-08   0.149587E-05  -0.327222E-06
  1306   0.651172E+03   0.305216E+02   0.000000E+00  -0.331463E+02   0.248657E-08   0.150565E-05  -0.327076E-06
  1307   0.650778E+03   0.305023E+02   0.000000E+00  -0.339191E+02   0.248208E-08   0.151538E-05  -0.326894E-06
  1308   0.650442E+03   0.304788E+02   0.000000E+00  -0.346900E+02   0.247760E-08   0.152505E-05  -0.326676E-06
  1309   0.650159E+03   0.304502E+02   0.000000E+00  -0.354545E+02   0.247313E-08   0.153467E-05  -0.326422E-06
  1310   0.649949E+03   0.304188E+02   0.000000E+00  -0.362155E+02   0.246867E-08   0.154423E-05  -0.326133E-06
  1311   0.649791E+03   0.303830E+02   0.000000E+00  -0.369708E+02   0.246422E-08   0.155374E-05  -0.325809E-06
  1312   0.649722E+03   0.303437E+02   0.000000E+00  -0.377204E+02   0.245978E-08   0.156318E-05  -0.325449E-06
  1313   0.649690E+03   0.302993E+02   0.000000E+00  -0.384650E+02   0.245534E-08   0.157256E-05  -0.325055E-06
  1314   0.649726E+03   0.302514E+02   0.000000E+00  -0.392025E+02   0.245092E-08   0.158188E-05  -0.324627E-06
  1315   0.649813E+03   0.301998E+02   0.000000E+00  -0.399343E+02   0.244650E-08   0.159113E-05  -0.324164E-06
  1316   0.649967E+03   0.301432E+02   0.000000E+00  -0.406588E+02   0.244210E-08   0.160031E-05  -0.323668E-06
  1317   0.650182E+03   0.300844E+02   0.000000E+00  -0.413770E+02   0.243770E-08   0.160942E-05  -0.323137E-06
  1318   0.650441E+03   0.300198E+02   0.000000E+00  -0.420872E+02   0.243332E-08   0.161845E-05  -0.322573E-06
  1319   0.650760E+03   0.299516E+02   0.000000E+00  -0.427909E+02   0.242894E-08   0.162741E-05  -0.321976E-06
  1320   0.651132E+03   0.298798E+02   0.000000E+00  -0.434860E+02   0.242457E-08   0.163630E-05  -0.321346E-06
  1321   0.651557E+03   0.298051E+02   0.000000E+00  -0.441738E+02   0.242021E-08   0.164510E-05  -0.320683E-06
  1322   0.652042E+03   0.297245E+02   0.000000E+00  -0.448523E+02   0.241586E-08   0.165383E-05  -0.319987E-06
  1323   0.652580E+03   0.296411E+02   0.000000E+00  -0.455220E+02   0.241152E-08   0.166247E-05  -0.319259E-06
  1324   0.653170E+03   0.295540E+02   0.000000E+00  -0.461838E+02   0.240719E-08   0.167102E-05  -0.318499E-06
  1325   0.653807E+03   0.294632E+02   0.000000E+00  -0.468355E+02   0.240287E-08   0.167949E-05  -0.317708E-06
  1326   0.654503E+03   0.293689E+02   0.000000E+00  -0.474784E+02   0.239856E-08   0.168786E-05  -0.316884E-06
  1327   0.655231E+03   0.292716E+02   0.000000E+00  -0.481119E+02   0.239425E-08   0.169615E-05  -0.316029E-06
  1328   0.656027E+03   0.291706E+02   0.000000E+00  -0.487337E+02   0.238996E-08   0.170434E-05  -0.315143E-06
  1329   0.656862E+03   0.290653E+02   0.000000E+00  -0.493469E+02   0.238567E-08   0.171244E-05  -0.314226E-06
  1330   0.657742E+03   0.289563E+02   0.000000E+00  -0.499491E+02   0.238139E-08   0.172043E-05  -0.313279E-06
  1331   0.658676E+03   0.288443E+02   0.000000E+00  -0.505403E+02   0.237712E-08   0.172833E-05  -0.312301E-06
  1332   0.659642E+03   0.287287E+02   0.000000E+00  -0.511214E+02   0.237286E-08   0.173612E-05  -0.311293E-06
  1333   0.660661E+03   0.286094E+02   0.000000E+00  -0.516901E+02   0.236861E-08   0.174381E-05  -0.310254E-06
  1334   0.661719E+03   0.284879E+02   0.000000E+00  -0.522485E+02   0.236437E-08   0.175140E-05  -0.309186E-06
  1335   0.662816E+03   0.283620E+02   0.000000E+00  -0.527953E+02   0.236013E-08   0.175887E-05  -0.308089E-06
  1336   0.663960E+03   0.282338E+02   0.000000E+00  -0.533289E+02   0.235591E-08   0.176624E-05  -0.306962E-06
  1337   0.665143E+03   0.281012E+02   0.000000E+00  -0.538516E+02   0.235169E-08   0.177349E-05  -0.305807E-06
  1338   0.666358E+03   0.279664E+02   0.000000E+00  -0.543619E+02   0.234749E-08   0.178063E-05  -0.304622E-06
  1339   0.667620E+03   0.278279E+02   0.000000E+00  -0.548604E+02   0.234329E-08   0.178765E-05  -0.303409E-06
  1340   0.668914E+03   0.276871E+02   0.000000E+00  -0.553473E+02   0.233910E-08   0.179455E-05  -0.302168E-06
  1341   0.670240E+03   0.275441E+02   0.000000E+00  -0.558202E+02   0.233491E-08   0.180133E-05  -0.300898E-06
  1342   0.671598E+03   0.273974E+02   0.000000E+00  -0.562807E+02   0.233074E-08   0.180798E-05  -0.299601E-06
  1343   0.672996E+03   0.272476E+02   0.000000E+00  -0.567281E+02   0.232658E-08   0.181452E-05  -0.298276E-06
  1344   0.674426E+03   0.270949E+02   0.000000E+00  -0.571622E+02   0.232242E-08   0.182092E-05  -0.296924E-06
  1345   0.675874E+03   0.269407E+02   0.000000E+00  -0.575824E+02   0.231827E-08   0.182720E-05  -0.295545E-06
  1346   0.677362E+03   0.267827E+02   0.000000E+00  -0.579909E+02   0.231413E-08   0.183334E-05  -0.294139E-06
  1347   0.678882E+03   0.266225E+02   0.000000E+00  -0.583848E+02   0.231000E-08   0.183935E-05  -0.292706E-06
  1348   0.680421E+03   0.264600E+02   0.000000E+00  -0.587647E+02   0.230588E-08   0.184522E-05  -0.291247E-06
  1349   0.682000E+03   0.262937E+02   0.000000E+00  -0.591306E+02   0.230177E-08   0.185096E-05  -0.289761E-06
  1350   0.683589E+03   0.261266E+02   0.000000E+00  -0.594826E+02   0.229766E-08   0.185656E-05  -0.288250E-06
  1351   0.685211E+03   0.259565E+02   0.000000E+00  -0.598207E+02   0.229356E-08   0.186201E-05  -0.286712E-06
  1352   0.686845E+03   0.257841E+02   0.000000E+00  -0.601441E+02   0.228948E-08   0.186732E-05  -0.285150E-06
  1353   0.688511E+03   0.256109E+02   0.000000E+00  -0.604535E+02   0.228540E-08   0.187250E-05  -0.283562E-06
  1354   0.690188E+03   0.254346E+02   0.000000E+00  -0.607489E+02   0.228132E-08   0.187753E-05  -0.281950E-06
  1355   0.691898E+03   0.252561E+02   0.000000E+00  -0.610296E+02   0.227726E-08   0.188243E-05  -0.280313E-06
  1356   0.693626E+03   0.250767E+02   0.000000E+00  -0.612969E+02   0.227320E-08   0.188718E-05  -0.278651E-06
  1357   0.695365E+03   0.248943E+02   0.000000E+00  -0.615480E+02   0.226916E-08   0.189180E-05  -0.276966E-06
  1358   0.697107E+03   0.247103E+02   0.000000E+00  -0.617828E+02   0.226512E-08   0.189628E-05  -0.275257E-06
  1359   0.698868E+03   0.245247E+02   0.000000E+00  -0.620050E+02   0.226109E-08   0.190063E-05  -0.273525E-06
  1360   0.700625E+03   0.243391E+02   0.000000E+00  -0.622108E+02   0.225706E-08   0.190484E-05  -0.271769E-06
  1361   0.702415E+03   0.241496E+02   0.000000E+00  -0.624026E+02   0.225305E-08   0.190892E-05  -0.269991E-06
  1362   0.704194E+03   0.239593E+02   0.000000E+00  -0.625779E+02   0.224904E-08   0.191286E-05  -0.268190E-06
  1363   0.705991E+03   0.237674E+02   0.000000E+00  -0.627406E+02   0.224504E-08   0.191667E-05  -0.266367E-06
  1364   0.707769E+03   0.235747E+02   0.000000E+00  -0.628862E+02   0.224105E-08   0.192035E-05  -0.264522E-06
  1365   0.709640E+03   0.233804E+02   0.000000E+00  -0.630160E+02   0.223707E-08   0.192390E-05  -0.262655E-06
  1366   0.711440E+03   0.231844E+02   0.000000E+00  -0.631324E+02   0.223309E-08   0.192731E-05  -0.260767E-06
  1367   0.713244E+03   0.229869E+02   0.000000E+00  -0.632331E+02   0.222913E-08   0.193060E-05  -0.258858E-06
  1368   0.715125E+03   0.227900E+02   0.000000E+00  -0.633180E+02   0.222517E-08   0.193376E-05  -0.256928E-06
  1369   0.716936E+03   0.225908E+02   0.000000E+00  -0.633872E+02   0.222122E-08   0.193679E-05  -0.254978E-06
  1370   0.718751E+03   0.223914E+02   0.000000E+00  -0.634421E+02   0.221727E-08   0.193969E-05  -0.253007E-06
  1371   0.720569E+03   0.221911E+02   0.000000E+00  -0.634812E+02   0.221334E-08   0.194246E-05  -0.251017E-06
  1372   0.722391E+03   0.219900E+02   0.000000E+00  -0.635052E+02   0.220941E-08   0.194511E-05  -0.249006E-06
  1373   0.724216E+03   0.217887E+02   0.000000E+00  -0.635142E+02   0.220549E-08   0.194764E-05  -0.246977E-06
  1374   0.726045E+03   0.215866E+02   0.000000E+00  -0.635073E+02   0.220158E-08   0.195003E-05  -0.244928E-06
  1375   0.727878E+03   0.213835E+02   0.000000E+00  -0.634860E+02   0.219768E-08   0.195231E-05  -0.242861E-06
  1376   0.729715E+03   0.211804E+02   0.000000E+00  -0.634489E+02   0.219378E-08   0.195446E-05  -0.240775E-06
  1377   0.731555E+03   0.209778E+02   0.000000E+00  -0.633973E+02   0.218989E-08   0.195649E-05  -0.238671E-06
  1378   0.733400E+03   0.207728E+02   0.000000E+00  -0.633306E+02   0.218601E-08   0.195840E-05  -0.236549E-06
  1379   0.735173E+03   0.205699E+02   0.000000E+00  -0.632486E+02   0.218214E-08   0.196019E-05  -0.234410E-06
  1380   0.736951E+03   0.203646E+02   0.000000E+00  -0.631522E+02   0.217827E-08   0.196185E-05  -0.232253E-06
  1381   0.738732E+03   0.201606E+02   0.000000E+00  -0.630399E+02   0.217442E-08   0.196340E-05  -0.230079E-06
  1382   0.740368E+03   0.199565E+02   0.000000E+00  -0.629122E+02   0.217057E-08   0.196483E-05  -0.227888E-06
  1383   0.742157E+03   0.197522E+02   0.000000E+00  -0.627708E+02   0.216673E-08   0.196614E-05  -0.225681E-06
  1384   0.743802E+03   0.195485E+02   0.000000E+00  -0.626142E+02   0.216289E-08   0.196734E-05  -0.223458E-06
  1385   0.745450E+03   0.193446E+02   0.000000E+00  -0.624429E+02   0.215906E-08   0.196841E-05  -0.221219E-06
  1386   0.747102E+03   0.191412E+02   0.000000E+00  -0.622571E+02   0.215524E-08   0.196938E-05  -0.218964E-06
  1387   0.748684E+03   0.189384E+02   0.000000E+00  -0.620567E+02   0.215143E-08   0.197023E-05  -0.216694E-06
  1388   0.750418E+03   0.187354E+02   0.000000E+00  -0.618424E+02   0.214763E-08   0.197096E-05  -0.214409E-06
  1389   0.752007E+03   0.185330E+02   0.000000E+00  -0.616127E+02   0.214383E-08   0.197158E-05  -0.212110E-06
  1390   0.753527E+03   0.183318E+02   0.000000E+00  -0.613706E+02   0.214004E-08   0.197209E-05  -0.209796E-06
  1391   0.755124E+03   0.181312E+02   0.000000E+00  -0.611138E+02   0.213626E-08   0.197249E-05  -0.207467E-06
  1392   0.756652E+03   0.179312E+02   0.000000E+00  -0.608431E+02   0.213249E-08   0.197277E-05  -0.205125E-06
  1393   0.758183E+03   0.177324E+02   0.000000E+00  -0.605585E+02   0.212872E-08   0.197295E-05  -0.202770E-06
  1394   0.759644E+03   0.175341E+02   0.000000E+00  -0.602613E+02   0.212496E-08   0.197301E-05  -0.200401E-06
  1395   0.761109E+03   0.173364E+02   0.000000E+00  -0.599494E+02   0.212121E-08   0.197297E-05  -0.198019E-06
  1396   0.762578E+03   0.171407E+02   0.000000E+00  -0.596257E+02   0.211746E-08   0.197282E-05  -0.195624E-06
  1397   0.763977E+03   0.169455E+02   0.000000E+00  -0.592880E+02   0.211373E-08   0.197256E-05  -0.193217E-06
  1398   0.765306E+03   0.167508E+02   0.000000E+00  -0.589369E+02   0.210999E-08   0.197220E-05  -0.190798E-06
